226,2,ND,S1 low damage,S1 medium damage,S1 high damage,S2 low damage,S2 medium damage,S2 high damage,S3 low damage,S3 medium damage,S3 high damage
5.8239,0.9964718612283702,6
5.7553,0.9963131738784052,6
5.6898,0.9961149732381647,6
5.6597,0.9955932900328855,6
7.445,0.9998934192456161,7
7.4902,0.999751338355457,7
7.3992,0.9998720586889317,7
7.4797,0.9996268382059401,7
7.3437,0.9997447417251935,7
7.387,0.9995770128731731,7
7.3571,0.9995980385794938,7
7.3147,0.9996257864760175,7
7.3564,0.9992720917586454,7
7.3708,0.9989644844900301,7
7.3951,0.9988498937376373,7
7.3317,0.9987247610140767,7
7.2232,0.9990972219773457,7
7.248,0.9987271877293967,7
7.1492,0.9989082520828482,7
7.2806,0.9980761153843625,7
7.1712,0.9986709019800403,7
7.2356,0.9976337984322504,7
7.0987,0.9982739290099759,7
7.0964,0.9981356180729521,7
7.0199,0.9983154538181321,8
6.9869,0.9981609601336495,8
7.0464,0.9970256778517458,8
6.9718,0.9973175647978675,8
6.9672,0.9969228339997543,8
6.9807,0.9964293685374452,8
6.9234,0.996678919715587,8
7.0082,0.9951631792108512,8
6.8802,0.9956183389005704,8
6.8515,0.9955216378805798,8
6.8131,0.9953443579070098,8
6.8284,0.9943972282529059,8
6.7627,0.994321927120991,8
6.6594,0.9946915752733931,8
6.6806,0.9933538846016754,8
6.6316,0.9932740434333032,8
6.5894,0.9928731930394185,8
6.5478,0.9929947571025877,8
6.5299,0.9919546095306838,8
6.5147,0.9905431500143672,8
6.4963,0.9902255144796387,9
6.4565,0.9893283178057753,9
6.4102,0.9893446184762213,9
6.3473,0.9890556841248666,9
6.3692,0.9868733745488144,9
6.3047,0.9866665168408644,9
6.2659,0.9854759634102058,9
6.1929,0.9857987821321903,9
6.1585,0.9844227095732473,9
6.1329,0.9831519910539138,9
6.0324,0.9827757434315065,9
5.9536,0.9822070723588845,9
5.955,0.9797303178249728,9
5.8883,0.9792990919663723,9
5.8109,0.9781662309881702,9
5.7577,0.9769754376641313,9
5.6806,0.9765244769431756,9
5.6055,0.9754264235114353,9
5.5596,0.9737034096688023,9
5.4896,0.9723941829734286,9
